Store ID,Product ID,Units Sold_x,Sales Revenue (USD)_x,Discount Percentage,Marketing Spend (USD)_x,Store Location,Product Category,Day of the Week,Holiday Effect,Year,Month,Day,Season,Clothing Subcategory
Spearsland,22928719,6,784.92,0,110,Saint Lucia,Clothing,Thursday,FALSE,2022,5,19,Spring,Kids
Spearsland,73978756,6,986.76,0,0,Saint Lucia,Clothing,Thursday,FALSE,2023,6,1,Summer,Women's
Spearsland,56183269,5,2445.88,20,50,Saint Lucia,Clothing,Wednesday,FALSE,2022,9,14,Fall,Kids
Spearsland,73978756,6,986.76,0,0,Saint Lucia,Clothing,Wednesday,FALSE,2022,3,30,Spring,Women's
Spearsland,73978756,9,1480.14,0,0,Saint Lucia,Clothing,Saturday,FALSE,2022,4,9,Spring,Women's
Spearsland,18794205,7,4811.73,0,182,Saint Lucia,Clothing,Friday,FALSE,2023,4,7,Spring,Kids
Spearsland,24102292,4,3797.6,0,5,Saint Lucia,Clothing,Friday,FALSE,2023,11,3,Fall,Kids
Spearsland,24102292,5,4747,0,0,Saint Lucia,Clothing,Tuesday,FALSE,2023,9,12,Fall,Women's
Spearsland,29925957,10,6157.3,0,126,Saint Lucia,Clothing,Monday,FALSE,2023,9,4,Fall,Women's
Spearsland,8914811,3,894.96,0,127,Saint Lucia,Clothing,Tuesday,FALSE,2023,9,26,Fall,Men's
Spearsland,73978756,7,1151.22,0,0,Saint Lucia,Clothing,Tuesday,FALSE,2022,12,13,Winter,Kids
Spearsland,22928719,10,1308.2,0,55,Saint Lucia,Clothing,Wednesday,FALSE,2023,9,6,Fall,Kids
Spearsland,73978756,4,657.84,0,156,Saint Lucia,Clothing,Sunday,FALSE,2023,12,31,Winter,Kids
Spearsland,56183269,3,1834.41,0,83,Saint Lucia,Clothing,Thursday,FALSE,2023,2,9,Winter,Men's
Spearsland,18794205,5,3093.25,10,0,Saint Lucia,Clothing,Saturday,FALSE,2023,3,18,Spring,Kids
Spearsland,56183269,12,7337.64,0,0,Saint Lucia,Clothing,Sunday,FALSE,2023,8,6,Summer,Women's
Spearsland,73978756,10,1315.68,20,140,Saint Lucia,Clothing,Sunday,FALSE,2022,6,5,Summer,Kids
Spearsland,8914811,5,1193.28,20,155,Saint Lucia,Clothing,Monday,FALSE,2022,9,26,Fall,Kids
Spearsland,56183269,10,6114.7,0,159,Saint Lucia,Clothing,Wednesday,FALSE,2022,7,13,Summer,Women's
Spearsland,22928719,7,915.74,0,0,Saint Lucia,Clothing,Sunday,FALSE,2022,4,3,Spring,Women's
Spearsland,18794205,9,6186.51,0,0,Saint Lucia,Clothing,Saturday,FALSE,2022,7,23,Summer,Kids
Spearsland,93691949,6,3114.54,0,0,Saint Lucia,Clothing,Tuesday,FALSE,2022,10,11,Fall,Women's
Spearsland,18794205,9,4949.21,20,118,Saint Lucia,Clothing,Sunday,FALSE,2022,6,5,Summer,Women's
Spearsland,22928719,3,392.46,0,0,Saint Lucia,Clothing,Sunday,FALSE,2023,6,25,Summer,Women's
Spearsland,71215150,5,4051.55,0,0,Saint Lucia,Clothing,Saturday,FALSE,2022,11,19,Fall,Women's
Spearsland,22928719,9,1177.38,0,102,Saint Lucia,Clothing,Sunday,FALSE,2022,9,25,Fall,Men's
Spearsland,8914811,6,1789.92,0,0,Saint Lucia,Clothing,Thursday,FALSE,2023,4,20,Spring,Men's
Spearsland,71215150,7,5672.17,0,0,Saint Martin,Clothing,Monday,FALSE,2022,9,5,Fall,Men's
Spearsland,18794205,7,3849.38,20,178,Saint Martin,Clothing,Wednesday,FALSE,2023,5,10,Spring,Women's
Spearsland,24102292,7,6645.8,0,0,Saint Martin,Clothing,Wednesday,FALSE,2022,10,26,Fall,Kids
Spearsland,22928719,11,1439.02,0,0,Saint Martin,Clothing,Wednesday,FALSE,2023,8,16,Summer,Men's
Spearsland,93691949,6,3114.54,0,0,Saint Martin,Clothing,Thursday,FALSE,2022,9,22,Fall,Women's
Spearsland,22928719,4,444.79,15,24,Saint Martin,Clothing,Sunday,FALSE,2023,8,13,Summer,Women's
Spearsland,22928719,7,915.74,0,107,Saint Martin,Clothing,Saturday,FALSE,2023,9,2,Fall,Women's
Spearsland,8914811,3,760.72,15,0,Saint Martin,Clothing,Monday,FALSE,2022,7,11,Summer,Women's
Spearsland,24102292,4,3227.96,15,56,Saint Martin,Clothing,Monday,FALSE,2023,3,27,Spring,Women's
Spearsland,71215150,1,810.31,0,0,Saint Martin,Clothing,Tuesday,FALSE,2023,11,28,Fall,Women's
Spearsland,8914811,6,1610.93,10,7,Saint Martin,Clothing,Saturday,FALSE,2023,9,9,Fall,Kids
Spearsland,73978756,1,164.46,0,9,Saint Martin,Clothing,Friday,FALSE,2022,10,28,Fall,Women's
Spearsland,22928719,9,1177.38,0,0,Saint Martin,Clothing,Wednesday,FALSE,2022,6,29,Summer,Kids
Spearsland,73978756,3,493.38,0,116,Saint Martin,Clothing,Saturday,FALSE,2022,4,23,Spring,Men's
Spearsland,93691949,3,1557.27,0,21,Saint Martin,Clothing,Friday,FALSE,2023,10,20,Fall,Men's
Spearsland,24102292,3,2278.56,20,0,Saint Martin,Clothing,Monday,FALSE,2023,7,24,Summer,Kids
Spearsland,18794205,6,4124.34,0,113,Saint Martin,Clothing,Tuesday,FALSE,2022,8,2,Summer,Kids
Spearsland,8914811,2,596.64,0,68,Saint Martin,Clothing,Tuesday,FALSE,2022,9,27,Fall,Kids
Spearsland,22928719,10,1308.2,0,0,Saint Martin,Clothing,Sunday,FALSE,2022,7,24,Summer,Men's
Spearsland,22928719,9,1177.38,0,160,Saint Martin,Clothing,Saturday,FALSE,2023,4,15,Spring,Men's
Spearsland,18794205,4,2749.56,0,0,Saint Martin,Clothing,Tuesday,FALSE,2022,5,10,Spring,Women's
Spearsland,56183269,9,4402.58,20,83,Saint Martin,Clothing,Sunday,FALSE,2023,2,26,Winter,Kids
Spearsland,18794205,7,4089.97,15,165,Saint Martin,Clothing,Wednesday,FALSE,2023,8,23,Summer,Women's
Spearsland,71215150,14,11344.34,0,0,Saint Martin,Clothing,Sunday,FALSE,2022,6,12,Summer,Kids
Spearsland,71215150,6,4861.86,0,98,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2023,10,29,Fall,Kids
Spearsland,29925957,4,2462.92,0,0,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2022,8,21,Summer,Men's
Spearsland,8914811,6,1789.92,0,139,Saint Pierre and Miquelon,Clothing,Friday,FALSE,2023,8,25,Summer,Men's
Spearsland,93691949,8,3737.45,10,0,Saint Pierre and Miquelon,Clothing,Monday,FALSE,2023,1,9,Winter,Women's
Spearsland,71215150,4,3241.24,0,0,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2023,9,10,Fall,Women's
Spearsland,22928719,3,392.46,0,129,Saint Pierre and Miquelon,Clothing,Friday,FALSE,2022,10,21,Fall,Men's
Spearsland,8914811,7,1775,15,0,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2022,6,5,Summer,Kids
Spearsland,29925957,7,4310.11,0,124,Saint Pierre and Miquelon,Clothing,Friday,FALSE,2023,7,21,Summer,Women's
Spearsland,24102292,12,11392.8,0,118,Saint Pierre and Miquelon,Clothing,Wednesday,FALSE,2023,6,7,Summer,Men's
Spearsland,22928719,6,784.92,0,75,Saint Pierre and Miquelon,Clothing,Thursday,FALSE,2023,8,17,Summer,Women's
Spearsland,71215150,5,3848.97,5,0,Saint Pierre and Miquelon,Clothing,Wednesday,FALSE,2022,9,28,Fall,Women's
Spearsland,8914811,9,2684.88,0,0,Saint Pierre and Miquelon,Clothing,Saturday,FALSE,2023,1,7,Winter,Women's
Spearsland,24102292,4,3797.6,0,0,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2022,8,28,Summer,Kids
Spearsland,22928719,10,1177.38,10,0,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2022,8,14,Summer,Kids
Spearsland,22928719,6,784.92,0,148,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2023,9,17,Fall,Men's
Spearsland,73978756,6,986.76,0,188,Saint Pierre and Miquelon,Clothing,Wednesday,FALSE,2023,7,5,Summer,Women's
Spearsland,24102292,6,5696.4,0,198,Saint Pierre and Miquelon,Clothing,Friday,FALSE,2023,6,16,Summer,Kids
Spearsland,56183269,5,3057.35,0,0,Saint Pierre and Miquelon,Clothing,Tuesday,FALSE,2022,2,22,Winter,Men's
Spearsland,22928719,21,2747.22,0,185,Saint Pierre and Miquelon,Clothing,Tuesday,FALSE,2022,6,28,Summer,Men's
Spearsland,29925957,2,1231.46,0,116,Saint Pierre and Miquelon,Clothing,Monday,FALSE,2023,3,20,Spring,Kids
Spearsland,73978756,9,1480.14,0,0,Saint Pierre and Miquelon,Clothing,Sunday,FALSE,2023,5,14,Spring,Women's
Spearsland,93691949,13,6748.17,0,127,Saint Pierre and Miquelon,Clothing,Wednesday,FALSE,2023,7,26,Summer,Kids
Spearsland,18794205,7,3849.38,20,0,Saint Pierre and Miquelon,Clothing,Thursday,FALSE,2022,4,7,Spring,Women's
Spearsland,71215150,15,12154.65,0,190,Saint Pierre and Miquelon,Clothing,Saturday,FALSE,2022,8,27,Summer,Women's
Spearsland,24102292,2,1898.8,0,0,Saint Pierre and Miquelon,Clothing,Wednesday,FALSE,2023,12,6,Winter,Women's
Spearsland,73978756,7,1151.22,0,0,Saint Pierre and Miquelon,Clothing,Wednesday,FALSE,2022,12,28,Winter,Women's
Spearsland,24102292,7,6645.8,0,0,Saint Vincent and the Grenadines,Clothing,Monday,FALSE,2023,7,3,Summer,Men's
Spearsland,22928719,9,1177.38,0,0,Saint Vincent and the Grenadines,Clothing,Friday,FALSE,2023,8,4,Summer,Kids
Spearsland,56183269,6,2935.06,20,161,Saint Vincent and the Grenadines,Clothing,Sunday,FALSE,2022,11,6,Fall,Women's
Spearsland,56183269,2,1222.94,0,21,Saint Vincent and the Grenadines,Clothing,Thursday,FALSE,2022,3,24,Spring,Kids
Spearsland,73978756,7,1151.22,0,0,Saint Vincent and the Grenadines,Clothing,Friday,FALSE,2022,9,9,Fall,Kids
Spearsland,22928719,6,784.92,0,115,Saint Vincent and the Grenadines,Clothing,Saturday,FALSE,2023,9,9,Fall,Men's
Spearsland,22928719,7,732.59,20,0,Saint Vincent and the Grenadines,Clothing,Thursday,FALSE,2023,12,14,Winter,Kids
Spearsland,24102292,7,6645.8,0,168,Saint Vincent and the Grenadines,Clothing,Tuesday,FALSE,2023,4,4,Spring,Men's
Spearsland,22928719,5,555.98,15,197,Saint Vincent and the Grenadines,Clothing,Monday,FALSE,2023,7,24,Summer,Women's
Spearsland,18794205,10,5499.12,20,68,Saint Vincent and the Grenadines,Clothing,Sunday,FALSE,2022,8,28,Summer,Women's
Spearsland,29925957,11,6773.03,0,0,Saint Vincent and the Grenadines,Clothing,Friday,FALSE,2023,8,18,Summer,Women's
Spearsland,50239115,6,3001.38,0,0,Saint Vincent and the Grenadines,Clothing,Saturday,FALSE,2022,1,15,Winter,Women's
Spearsland,93691949,6,3114.54,0,181,Saint Vincent and the Grenadines,Clothing,Friday,FALSE,2023,2,17,Winter,Women's
Spearsland,18794205,5,3436.95,0,148,Saint Vincent and the Grenadines,Clothing,Sunday,FALSE,2023,3,26,Spring,Women's
Spearsland,73978756,3,493.38,0,22,Saint Vincent and the Grenadines,Clothing,Tuesday,FALSE,2022,9,20,Fall,Kids
Spearsland,22928719,4,523.28,0,149,Saint Vincent and the Grenadines,Clothing,Tuesday,FALSE,2022,11,29,Fall,Kids
Spearsland,24102292,4,3797.6,0,116,Saint Vincent and the Grenadines,Clothing,Thursday,FALSE,2022,2,17,Winter,Women's
Spearsland,24102292,9,8117.37,5,105,Saint Vincent and the Grenadines,Clothing,Sunday,FALSE,2022,6,12,Summer,Women's
Spearsland,18794205,14,8661.11,10,0,Saint Vincent and the Grenadines,Clothing,Saturday,FALSE,2023,4,22,Spring,Kids
Spearsland,71215150,6,3889.49,20,179,Saint Vincent and the Grenadines,Clothing,Thursday,FALSE,2023,10,5,Fall,Men's
Spearsland,18794205,5,3093.25,10,184,Saint Vincent and the Grenadines,Clothing,Monday,FALSE,2023,8,7,Summer,Women's
Spearsland,24102292,7,6645.8,0,0,Samoa,Clothing,Sunday,FALSE,2023,2,19,Winter,Women's
Spearsland,22928719,6,784.92,0,99,Samoa,Clothing,Thursday,FALSE,2022,11,3,Fall,Women's
Spearsland,93691949,5,2595.45,0,113,Samoa,Clothing,Friday,FALSE,2023,9,8,Fall,Kids
Spearsland,71215150,3,2430.93,0,0,Samoa,Clothing,Wednesday,FALSE,2023,11,15,Fall,Kids
Spearsland,8914811,1,238.66,20,56,Samoa,Clothing,Tuesday,FALSE,2022,3,15,Spring,Women's
Spearsland,73978756,5,781.18,5,0,Samoa,Clothing,Saturday,FALSE,2023,4,22,Spring,Men's
Spearsland,24102292,2,1898.8,0,0,Samoa,Clothing,Monday,FALSE,2023,8,7,Summer,Women's
Spearsland,22928719,7,778.38,15,0,Samoa,Clothing,Saturday,FALSE,2022,8,13,Summer,Men's
Spearsland,8914811,7,2088.24,0,3,Samoa,Clothing,Friday,FALSE,2023,5,12,Spring,Kids
Spearsland,71215150,2,1620.62,0,80,Samoa,Clothing,Saturday,FALSE,2022,3,5,Spring,Women's
Spearsland,73978756,9,1480.14,0,0,Samoa,Clothing,Sunday,FALSE,2022,7,31,Summer,Women's
Spearsland,18794205,2,1374.78,0,179,Samoa,Clothing,Thursday,FALSE,2023,12,7,Winter,Kids
Spearsland,73978756,6,986.76,0,0,Samoa,Clothing,Wednesday,FALSE,2023,9,27,Fall,Men's
Spearsland,24102292,5,4747,0,69,Samoa,Clothing,Friday,FALSE,2023,8,25,Summer,Women's
Spearsland,73978756,5,822.3,0,103,Samoa,Clothing,Friday,FALSE,2023,3,17,Spring,Men's
Spearsland,29925957,4,2462.92,0,139,Samoa,Clothing,Friday,FALSE,2023,1,13,Winter,Women's
Spearsland,8914811,2,596.64,0,0,Samoa,Clothing,Thursday,FALSE,2022,1,27,Winter,Women's
Spearsland,29925957,4,2462.92,0,15,Samoa,Clothing,Tuesday,FALSE,2023,5,23,Spring,Men's
Spearsland,93691949,9,4204.63,10,0,Samoa,Clothing,Monday,FALSE,2022,9,12,Fall,Kids
Spearsland,93691949,4,2076.36,0,48,Samoa,Clothing,Tuesday,FALSE,2023,6,6,Summer,Men's
Spearsland,93691949,1,519.09,0,0,Samoa,Clothing,Monday,FALSE,2023,12,18,Winter,Men's
Spearsland,56183269,10,6114.7,0,111,Samoa,Clothing,Thursday,FALSE,2023,6,29,Summer,Women's
Spearsland,22928719,10,1308.2,0,0,Samoa,Clothing,Friday,FALSE,2023,6,2,Summer,Women's
Spearsland,71215150,4,3241.24,0,120,Samoa,Clothing,Friday,FALSE,2022,6,17,Summer,Men's
Spearsland,29925957,6,3324.94,10,188,Samoa,Clothing,Wednesday,FALSE,2022,9,21,Fall,Men's
Spearsland,24102292,13,12342.2,0,0,Samoa,Clothing,Friday,FALSE,2022,6,17,Summer,Men's
Spearsland,29925957,3,1847.19,0,54,Samoa,Clothing,Monday,FALSE,2022,1,31,Winter,Women's
Spearsland,71215150,5,3443.82,15,116,Samoa,Clothing,Wednesday,FALSE,2022,10,5,Fall,Women's
Spearsland,71215150,6,4861.86,0,173,San Marino,Clothing,Saturday,FALSE,2023,1,7,Winter,Women's
Spearsland,73978756,6,986.76,0,0,San Marino,Clothing,Sunday,FALSE,2022,2,6,Winter,Women's
Spearsland,8914811,7,1983.83,5,42,San Marino,Clothing,Saturday,FALSE,2022,5,21,Spring,Women's
Spearsland,29925957,6,3694.38,0,104,San Marino,Clothing,Wednesday,FALSE,2022,11,16,Fall,Men's
Spearsland,18794205,5,3436.95,0,0,San Marino,Clothing,Tuesday,FALSE,2022,11,1,Fall,Women's
Spearsland,24102292,5,4747,0,83,San Marino,Clothing,Saturday,FALSE,2022,3,12,Spring,Kids
Spearsland,73978756,7,1151.22,0,0,San Marino,Clothing,Saturday,FALSE,2022,9,24,Fall,Women's
Spearsland,73978756,9,1480.14,0,0,San Marino,Clothing,Monday,FALSE,2023,6,26,Summer,Women's
Spearsland,56183269,7,3638.25,15,0,San Marino,Clothing,Friday,FALSE,2022,5,27,Spring,Kids
Spearsland,8914811,7,1879.42,10,91,San Marino,Clothing,Wednesday,FALSE,2022,6,29,Summer,Women's
Spearsland,24102292,5,4747,0,18,San Marino,Clothing,Friday,FALSE,2023,8,4,Summer,Men's
Spearsland,29925957,13,8004.49,0,22,San Marino,Clothing,Monday,FALSE,2023,4,24,Spring,Women's
Spearsland,24102292,7,6645.8,0,0,San Marino,Clothing,Sunday,FALSE,2022,12,11,Winter,Women's
Spearsland,71215150,2,1620.62,0,0,San Marino,Clothing,Thursday,FALSE,2022,8,18,Summer,Men's
Spearsland,93691949,6,3114.54,0,0,San Marino,Clothing,Monday,FALSE,2022,2,28,Winter,Women's
Spearsland,24102292,5,4747,0,132,San Marino,Clothing,Thursday,FALSE,2023,8,10,Summer,Women's
Spearsland,93691949,6,3114.54,0,166,San Marino,Clothing,Tuesday,FALSE,2023,2,7,Winter,Women's
Spearsland,8914811,2,596.64,0,29,San Marino,Clothing,Sunday,FALSE,2023,10,22,Fall,Women's
Spearsland,22928719,10,1308.2,0,176,San Marino,Clothing,Monday,FALSE,2023,5,1,Spring,Women's
Spearsland,8914811,3,894.96,0,0,San Marino,Clothing,Saturday,FALSE,2023,1,21,Winter,Men's
Spearsland,56183269,6,3118.5,15,167,San Marino,Clothing,Tuesday,FALSE,2023,1,31,Winter,Women's
Spearsland,56183269,5,3057.35,0,103,San Marino,Clothing,Saturday,FALSE,2022,10,22,Fall,Men's
Spearsland,71215150,7,5672.17,0,0,San Marino,Clothing,Monday,FALSE,2023,1,9,Winter,Women's
Spearsland,8914811,2,596.64,0,50,San Marino,Clothing,Thursday,FALSE,2022,12,29,Winter,Men's
Spearsland,29925957,5,3078.65,0,0,San Marino,Clothing,Wednesday,FALSE,2022,3,2,Spring,Men's
Spearsland,18794205,7,4811.73,0,0,San Marino,Clothing,Sunday,FALSE,2022,11,27,Fall,Kids
Spearsland,93691949,7,2906.9,20,73,San Marino,Clothing,Tuesday,FALSE,2022,6,28,Summer,Men's
Spearsland,56183269,9,4677.75,15,155,San Marino,Clothing,Wednesday,FALSE,2022,4,6,Spring,Women's
Spearsland,18794205,6,4124.34,0,75,San Marino,Clothing,Wednesday,FALSE,2023,3,8,Spring,Women's
Spearsland,71215150,6,4861.86,0,145,San Marino,Clothing,Monday,FALSE,2022,4,18,Spring,Men's
Spearsland,56183269,6,3118.5,15,147,San Marino,Clothing,Sunday,FALSE,2022,3,27,Spring,Kids
Spearsland,93691949,6,3114.54,0,0,San Marino,Clothing,Thursday,FALSE,2023,11,30,Fall,Women's
Spearsland,18794205,4,2749.56,0,0,San Marino,Clothing,Sunday,FALSE,2023,7,2,Summer,Men's
Spearsland,93691949,4,1868.72,10,0,San Marino,Clothing,Tuesday,FALSE,2023,5,9,Spring,Men's
Spearsland,71215150,7,5672.17,0,0,San Marino,Clothing,Monday,FALSE,2023,4,3,Spring,Women's
Spearsland,73978756,3,493.38,0,0,San Marino,Clothing,Monday,FALSE,2022,11,21,Fall,Women's
Spearsland,24102292,8,7595.2,0,85,San Marino,Clothing,Thursday,FALSE,2022,12,1,Winter,Women's
Spearsland,24102292,2,1803.86,5,0,San Marino,Clothing,Thursday,FALSE,2022,12,29,Winter,Women's
Spearsland,22928719,3,392.46,0,0,San Marino,Clothing,Friday,FALSE,2023,3,10,Spring,Kids
Spearsland,18794205,12,7423.81,10,113,San Marino,Clothing,Sunday,FALSE,2023,6,4,Summer,Women's
Spearsland,56183269,4,2445.88,0,0,Sao Tome and Principe,Clothing,Sunday,FALSE,2022,7,24,Summer,Women's
Spearsland,73978756,5,822.3,0,0,Sao Tome and Principe,Clothing,Thursday,FALSE,2022,7,7,Summer,Women's
Spearsland,8914811,5,1491.6,0,95,Sao Tome and Principe,Clothing,Monday,FALSE,2023,8,7,Summer,Women's
Spearsland,24102292,4,3797.6,0,111,Sao Tome and Principe,Clothing,Wednesday,FALSE,2023,6,28,Summer,Women's
Spearsland,73978756,4,526.27,20,4,Sao Tome and Principe,Clothing,Saturday,FALSE,2023,7,29,Summer,Men's
Spearsland,29925957,6,3509.66,5,66,Sao Tome and Principe,Clothing,Wednesday,FALSE,2023,10,18,Fall,Women's
Spearsland,22928719,3,392.46,0,0,Sao Tome and Principe,Clothing,Friday,FALSE,2022,2,25,Winter,Women's
Spearsland,56183269,9,5503.23,0,104,Sao Tome and Principe,Clothing,Sunday,FALSE,2022,10,2,Fall,Kids
Spearsland,56183269,6,3668.82,0,0,Sao Tome and Principe,Clothing,Friday,FALSE,2022,5,6,Spring,Women's
Spearsland,18794205,6,4124.34,0,47,Sao Tome and Principe,Clothing,Monday,FALSE,2023,8,21,Summer,Men's
Spearsland,8914811,6,1610.93,10,160,Sao Tome and Principe,Clothing,Wednesday,FALSE,2023,5,31,Spring,Women's
Spearsland,56183269,3,1834.41,0,0,Sao Tome and Principe,Clothing,Saturday,FALSE,2022,10,15,Fall,Kids
Spearsland,50239115,3,1350.62,10,195,Sao Tome and Principe,Clothing,Monday,FALSE,2022,1,10,Winter,Kids
Spearsland,73978756,3,493.38,0,0,Sao Tome and Principe,Clothing,Friday,FALSE,2022,5,20,Spring,Women's
Spearsland,22928719,9,1177.38,0,0,Sao Tome and Principe,Clothing,Friday,FALSE,2023,8,25,Summer,Kids
Spearsland,22928719,6,627.94,20,54,Sao Tome and Principe,Clothing,Friday,FALSE,2023,8,18,Summer,Men's
Spearsland,56183269,10,5197.5,15,0,Sao Tome and Principe,Clothing,Wednesday,FALSE,2023,8,9,Summer,Women's
Spearsland,8914811,9,2147.9,20,0,Sao Tome and Principe,Clothing,Thursday,FALSE,2022,4,7,Spring,Men's
Spearsland,56183269,3,1834.41,0,38,Sao Tome and Principe,Clothing,Friday,FALSE,2023,2,10,Winter,Kids
Spearsland,18794205,3,2062.17,0,67,Sao Tome and Principe,Clothing,Sunday,FALSE,2023,11,5,Fall,Women's
Spearsland,18794205,7,4811.73,0,0,Sao Tome and Principe,Clothing,Wednesday,FALSE,2023,10,11,Fall,Kids
Spearsland,73978756,1,148.01,10,0,Sao Tome and Principe,Clothing,Saturday,FALSE,2022,9,10,Fall,Men's
Spearsland,93691949,4,1868.72,10,0,Sao Tome and Principe,Clothing,Wednesday,FALSE,2022,4,27,Spring,Women's
Spearsland,8914811,9,2684.88,0,106,Sao Tome and Principe,Clothing,Wednesday,FALSE,2022,5,11,Spring,Kids
Spearsland,56183269,12,7337.64,0,8,Sao Tome and Principe,Clothing,Sunday,FALSE,2022,6,19,Summer,Kids
Spearsland,93691949,4,2076.36,0,0,Saudi Arabia,Clothing,Monday,FALSE,2023,1,2,Winter,Kids
Spearsland,29925957,14,8620.22,0,100,Saudi Arabia,Clothing,Sunday,FALSE,2022,5,22,Spring,Kids
Spearsland,71215150,1,810.31,0,0,Saudi Arabia,Clothing,Wednesday,FALSE,2023,2,8,Winter,Women's
Spearsland,71215150,2,1620.62,0,0,Saudi Arabia,Clothing,Thursday,FALSE,2022,11,3,Fall,Women's
Spearsland,56183269,2,1222.94,0,54,Saudi Arabia,Clothing,Thursday,FALSE,2022,1,13,Winter,Women's
Spearsland,93691949,1,519.09,0,0,Saudi Arabia,Clothing,Thursday,FALSE,2022,9,1,Fall,Kids
Spearsland,29925957,5,3078.65,0,0,Saudi Arabia,Clothing,Thursday,FALSE,2023,2,2,Winter,Men's
Spearsland,73978756,3,493.38,0,0,Saudi Arabia,Clothing,Saturday,FALSE,2022,10,8,Fall,Men's
Spearsland,18794205,7,4811.73,0,0,Saudi Arabia,Clothing,Sunday,FALSE,2023,1,8,Winter,Kids
Spearsland,73978756,12,1973.52,0,97,Saudi Arabia,Clothing,Friday,FALSE,2022,6,3,Summer,Women's
Spearsland,8914811,12,3579.84,0,0,Saudi Arabia,Clothing,Sunday,FALSE,2022,8,28,Summer,Kids
Spearsland,8914811,7,2088.24,0,0,Saudi Arabia,Clothing,Sunday,FALSE,2023,3,26,Spring,Men's
Spearsland,24102292,9,8544.6,0,157,Saudi Arabia,Clothing,Wednesday,FALSE,2023,6,14,Summer,Women's
Spearsland,24102292,2,1613.98,15,0,Saudi Arabia,Clothing,Thursday,FALSE,2023,12,28,Winter,Men's
Spearsland,24102292,12,11392.8,0,0,Saudi Arabia,Clothing,Thursday,FALSE,2023,6,15,Summer,Men's
Spearsland,73978756,2,328.92,0,46,Saudi Arabia,Clothing,Friday,FALSE,2022,12,16,Winter,Women's
Spearsland,56183269,2,1039.5,15,78,Saudi Arabia,Clothing,Tuesday,FALSE,2022,3,8,Spring,Women's
Spearsland,22928719,7,915.74,0,93,Saudi Arabia,Clothing,Thursday,FALSE,2023,1,12,Winter,Women's
Spearsland,56183269,2,1222.94,0,129,Saudi Arabia,Clothing,Thursday,FALSE,2022,2,24,Winter,Kids
Spearsland,73978756,3,493.38,0,124,Saudi Arabia,Clothing,Thursday,FALSE,2023,6,22,Summer,Men's
Spearsland,24102292,2,1898.8,0,0,Saudi Arabia,Clothing,Thursday,FALSE,2023,3,2,Spring,Women's
Spearsland,56183269,7,4280.29,0,0,Saudi Arabia,Clothing,Monday,FALSE,2023,4,10,Spring,Women's
Spearsland,73978756,9,1258.12,15,7,Saudi Arabia,Clothing,Sunday,FALSE,2022,3,6,Spring,Kids
Spearsland,8914811,6,1789.92,0,0,Saudi Arabia,Clothing,Friday,FALSE,2022,9,30,Fall,Men's
Spearsland,29925957,3,1847.19,0,0,Saudi Arabia,Clothing,Tuesday,FALSE,2022,7,19,Summer,Men's
Spearsland,71215150,9,7292.79,0,178,Saudi Arabia,Clothing,Wednesday,FALSE,2023,5,17,Spring,Women's
Spearsland,93691949,9,4671.81,0,0,Senegal,Clothing,Monday,FALSE,2022,6,13,Summer,Women's
Spearsland,18794205,3,2062.17,0,0,Senegal,Clothing,Monday,FALSE,2022,10,10,Fall,Men's
Spearsland,24102292,0,0,0,97,Senegal,Clothing,Tuesday,FALSE,2022,11,29,Fall,Women's
Spearsland,22928719,7,915.74,0,148,Senegal,Clothing,Monday,FALSE,2022,7,11,Summer,Kids
Spearsland,56183269,1,611.47,0,190,Senegal,Clothing,Friday,FALSE,2022,7,22,Summer,Women's
Spearsland,24102292,4,3607.72,5,136,Senegal,Clothing,Thursday,FALSE,2022,6,16,Summer,Kids
Spearsland,8914811,1,298.32,0,72,Senegal,Clothing,Monday,FALSE,2023,6,12,Summer,Women's
Spearsland,73978756,9,1406.13,5,94,Senegal,Clothing,Thursday,FALSE,2022,5,19,Spring,Kids
Spearsland,8914811,6,1789.92,0,184,Senegal,Clothing,Monday,FALSE,2022,10,17,Fall,Kids
Spearsland,29925957,4,2462.92,0,0,Senegal,Clothing,Sunday,FALSE,2023,12,17,Winter,Women's
Spearsland,8914811,7,1775,15,0,Senegal,Clothing,Tuesday,FALSE,2022,1,18,Winter,Kids
Spearsland,8914811,10,2983.2,0,0,Senegal,Clothing,Friday,FALSE,2022,4,1,Spring,Kids
Spearsland,29925957,0,0,20,0,Senegal,Clothing,Friday,FALSE,2022,11,11,Fall,Women's
Spearsland,93691949,10,5190.9,0,188,Senegal,Clothing,Saturday,FALSE,2023,9,9,Fall,Women's
Spearsland,73978756,6,986.76,0,112,Senegal,Clothing,Wednesday,FALSE,2023,8,30,Summer,Kids
Spearsland,24102292,6,5696.4,0,62,Senegal,Clothing,Monday,FALSE,2023,1,16,Winter,Men's
Spearsland,18794205,12,8248.68,0,0,Senegal,Clothing,Friday,FALSE,2023,5,12,Spring,Men's
